AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
06,California,2,CA,000000,Cross-industry,cross-industry,1235,29-1081,Podiatrists,detailed,850,6.5,0.048,0.76,,,90.26,"187,750",5.3,25.15,62.04,89.44,#,#,"52,320","129,030","186,040",#,#,,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,29-1122,Occupational Therapists,detailed,"12,470",4.3,0.695,0.73,,,54.59,"113,550",1.1,38.41,47.47,54.04,62.03,71.52,"79,900","98,740","112,390","129,030","148,760",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,29-1123,Physical Therapists,detailed,"24,200",3.2,1.349,0.85,,,54.94,"114,270",1.8,37.02,46.39,55.55,63.74,74.12,"76,990","96,490","115,550","132,580","154,170",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,29-1124,Radiation Therapists,detailed,980,2.5,0.055,0.50,,,73.58,"153,040",1.0,49.76,63.09,75.15,84.95,94.56,"103,490","131,230","156,310","176,700","196,690",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,29-1125,Recreational Therapists,detailed,"1,730",2.1,0.096,0.94,,,43.11,"89,660",1.0,28.46,38.85,44.75,47.91,48.77,"59,200","80,810","93,080","99,650","101,430",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,29-1126,Respiratory Therapists,detailed,"15,480",1.4,0.862,1.01,,,49.55,"103,060",0.4,36.64,39.41,48.66,58.54,66.01,"76,220","81,980","101,200","121,760","137,300",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,29-1127,Speech-Language Pathologists,detailed,"17,270",5.0,0.963,0.85,,,53.86,"112,030",1.1,35.01,44.37,52.63,61.83,71.96,"72,810","92,300","109,470","128,600","149,680",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,29-1128,Exercise Physiologists,detailed,880,31.3,0.049,0.92,,,23.89,"49,700",17.7,16.04,16.67,16.73,29.63,41.84,"33,360","34,670","34,790","61,630","87,030",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,29-1129,"Therapists, All Other",detailed,930,26.8,0.052,0.48,,,43.13,"89,710",5.7,26.67,28.59,36.95,45.05,71.40,"55,480","59,460","76,860","93,700","148,510",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,29-1131,Veterinarians,detailed,"7,690",5.2,0.429,0.83,,,76.26,"158,610",5.4,38.51,50.60,63.63,85.82,#,"80,110","105,250","132,360","178,500",#,,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,29-1141,Registered Nurses,detailed,"332,560",4.4,18.531,0.89,,,66.20,"137,690",2.9,40.15,50.67,64.42,80.90,93.38,"83,510","105,390","133,990","168,280","194,240",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,29-1151,Nurse Anesthetists,detailed,"2,600",7.6,0.145,0.46,,,120.64,"250,920",4.1,47.34,114.60,#,#,#,"98,460","238,360",#,#,#,,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,29-1161,Nurse Midwives,detailed,890,9.8,0.050,1.08,,,88.34,"183,740",2.2,65.63,77.98,91.24,99.97,110.05,"136,520","162,190","189,770","207,940","228,900",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,29-1171,Nurse Practitioners,detailed,"21,740",9.8,1.211,0.66,,,77.66,"161,540",3.3,41.44,63.90,78.87,94.79,109.29,"86,190","132,910","164,050","197,170","227,310",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,29-1181,Audiologists,detailed,"1,380",11.8,0.077,0.84,,,51.24,"106,580",5.3,26.95,39.56,50.75,62.24,68.75,"56,050","82,280","105,560","129,470","143,000",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,29-1211,Anesthesiologists,detailed,"5,380",27.1,0.300,1.36,,,217.76,"452,930",8.0,85.99,#,#,#,#,"178,860",#,#,#,#,,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,29-1212,Cardiologists,detailed,"1,260",28.5,0.070,0.70,,,187.08,"389,120",7.7,60.11,#,#,#,#,"125,020",#,#,#,#,,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,29-1213,Dermatologists,detailed,700,37.3,0.039,0.49,,,150.64,"313,330",16.6,75.75,104.17,108.68,#,#,"157,560","216,670","226,050",#,#,,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,29-1214,Emergency Medicine Physicians,detailed,"7,130",47.9,0.398,1.72,,,102.07,"212,300",16.3,61.23,75.75,107.95,107.95,#,"127,350","157,560","224,540","224,540",#,,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,29-1215,Family Medicine Physicians,detailed,"15,480",13.9,0.862,1.17,,,120.98,"251,640",4.0,33.71,70.33,110.08,#,#,"70,120","146,290","228,970",#,#,,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,29-1216,General Internal Medicine Physicians,detailed,"5,940",33.2,0.331,0.75,,,132.26,"275,110",16.8,34.69,56.38,#,#,#,"72,160","117,270",#,#,#,,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,29-1217,Neurologists,detailed,870,41.8,0.049,0.79,,,93.27,"194,000",26.6,57.69,57.69,57.69,109.93,#,"120,000","120,000","120,000","228,650",#,,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,29-1218,Obstetricians and Gynecologists,detailed,"3,120",34.9,0.174,1.33,,,137.25,"285,470",4.6,75.06,#,#,#,#,"156,130",#,#,#,#,,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,29-1221,"Pediatricians, General",detailed,"4,350",30.9,0.243,1.06,,,100.32,"208,670",3.1,61.36,77.33,98.27,#,#,"127,630","160,840","204,400",#,#,,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,29-1222,"Physicians, Pathologists",detailed,"1,180",43.6,0.066,0.90,,,127.14,"264,450",14.7,33.66,69.28,#,#,#,"70,020","144,090",#,#,#,,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,29-1223,Psychiatrists,detailed,"4,320",8.4,0.241,1.47,,,138.59,"288,270",6.7,37.50,72.69,#,#,#,"78,000","151,200",#,#,#,,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,29-1224,Radiologists,detailed,"2,400",24.6,0.134,0.64,,,125.49,"261,020",23.8,20.90,20.90,78.58,#,#,"43,460","43,460","163,440",#,#,,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,29-1229,"Physicians, All Other",detailed,"25,890",3.9,1.443,0.71,,,120.03,"249,660",3.4,33.11,40.92,#,#,#,"68,860","85,110",#,#,#,,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,29-1241,"Ophthalmologists, Except Pediatric",detailed,"2,360",25.8,0.132,1.73,,,155.90,"324,270",19.0,71.18,103.23,#,#,#,"148,050","214,730",#,#,#,,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,29-1242,"Orthopedic Surgeons, Except Pediatric",detailed,"2,570",34.3,0.143,1.47,,,166.38,"346,070",8.8,79.73,99.51,#,#,#,"165,840","206,980",#,#,#,,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,29-1243,Pediatric Surgeons,detailed,40,1.5,0.002,0.26,,,#,#,0.5,#,#,#,#,#,#,#,#,#,#,,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,29-1249,"Surgeons, All Other",detailed,**,**,**,**,,,163.59,"340,260",12.9,65.48,#,#,#,#,"136,190",#,#,#,#,,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,29-1291,Acupuncturists,detailed,"2,420",15.6,0.135,2.19,,,40.07,"83,340",6.7,20.45,24.87,37.21,51.97,69.73,"42,540","51,730","77,390","108,090","145,030",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,29-1292,Dental Hygienists,detailed,"24,880",7.4,1.386,0.99,,,56.89,"118,330",1.2,49.59,51.80,58.00,63.02,66.29,"103,150","107,730","120,640","131,080","137,870",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,29-1299,"Healthcare Diagnosing or Treating Practitioners, All Other",detailed,"1,690",2.6,0.094,0.46,,,58.61,"121,900",1.6,32.80,41.10,53.01,67.63,88.22,"68,220","85,490","110,260","140,670","183,500",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,29-2010,Clinical Laboratory Technologists and Technicians,detailed,"26,960",2.5,1.502,0.68,,,35.36,"73,560",1.2,21.85,24.00,32.03,41.52,58.01,"45,440","49,920","66,610","86,360","120,650",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,29-2031,Cardiovascular Technologists and Technicians,detailed,"4,590",5.7,0.256,0.70,,,43.16,"89,780",5.2,23.03,27.23,38.87,56.80,70.93,"47,900","56,630","80,850","118,150","147,540",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,29-2032,Diagnostic Medical Sonographers,detailed,"8,600",4.4,0.479,0.88,,,58.97,"122,670",1.6,36.75,46.99,57.27,71.93,81.74,"76,440","97,740","119,120","149,620","170,030",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,29-2033,Nuclear Medicine Technologists,detailed,"1,370",6.6,0.076,0.70,,,69.47,"144,490",1.6,51.34,60.06,67.29,79.14,88.51,"106,780","124,920","139,970","164,600","184,090",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,29-2034,Radiologic Technologists and Technicians,detailed,"19,670",5.2,1.096,0.75,,,49.59,"103,150",2.5,27.94,36.71,49.15,61.99,73.75,"58,120","76,360","102,230","128,950","153,390",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,29-2035,Magnetic Resonance Imaging Technologists,detailed,"3,320",4.4,0.185,0.68,,,55.14,"114,680",1.5,36.22,43.82,55.46,65.98,77.05,"75,350","91,140","115,360","137,230","160,250",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,29-2042,Emergency Medical Technicians,detailed,"18,800",1.9,1.048,0.95,,,25.05,"52,100",1.3,17.34,18.29,21.69,28.64,37.10,"36,070","38,040","45,110","59,580","77,170",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,29-2043,Paramedics,detailed,"5,370",3.7,0.299,0.46,,,33.59,"69,870",1.4,21.52,27.12,30.96,37.91,46.55,"44,760","56,400","64,400","78,850","96,830",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,29-2051,Dietetic Technicians,detailed,"5,100",10.2,0.284,1.78,,,21.59,"44,900",1.3,16.69,17.78,20.51,23.17,29.82,"34,720","36,970","42,660","48,190","62,020",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,29-2052,Pharmacy Technicians,detailed,"41,420",3.2,2.308,0.76,,,26.79,"55,710",0.8,18.45,21.99,23.98,30.42,37.31,"38,370","45,730","49,880","63,280","77,600",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,29-2053,Psychiatric Technicians,detailed,"9,650",7.0,0.538,0.70,,,31.16,"64,820",0.8,18.59,22.03,31.34,37.58,42.82,"38,670","45,830","65,200","78,160","89,070",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,29-2055,Surgical Technologists,detailed,"11,100",5.0,0.618,0.85,,,36.62,"76,170",1.8,19.45,29.35,37.69,43.64,49.84,"40,450","61,040","78,400","90,780","103,660",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,29-2056,Veterinary Technologists and Technicians,detailed,"9,320",5.3,0.519,0.65,,,26.80,"55,740",1.6,18.89,22.23,26.06,29.21,35.26,"39,280","46,240","54,190","60,760","73,330",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,29-2057,Ophthalmic Medical Technicians,detailed,"4,880",19.3,0.272,0.56,,,25.76,"53,590",2.8,17.48,21.26,23.68,28.01,32.46,"36,360","44,220","49,260","58,260","67,510",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,29-2061,Licensed Practical and Licensed Vocational Nurses,detailed,"79,150",2.2,4.411,1.06,,,36.82,"76,580",0.8,29.57,31.32,36.35,39.50,46.54,"61,500","65,140","75,610","82,150","96,790",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,29-2072,Medical Records Specialists,detailed,"20,000",6.9,1.115,0.91,,,30.80,"64,070",3.1,18.53,20.77,25.84,36.22,47.98,"38,530","43,210","53,740","75,350","99,800",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,29-2081,"Opticians, Dispensing",detailed,"8,100",5.5,0.451,0.89,,,28.83,"59,960",3.2,18.83,22.15,27.22,32.76,38.08,"39,170","46,070","56,610","68,140","79,210",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,29-2091,Orthotists and Prosthetists,detailed,"1,000",14.9,0.056,0.96,,,44.77,"93,130",3.0,24.90,36.63,44.42,52.59,60.09,"51,790","76,190","92,390","109,390","124,990",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,29-2092,Hearing Aid Specialists,detailed,890,17.7,0.050,0.74,,,33.90,"70,510",6.3,18.83,27.60,35.42,40.13,43.20,"39,170","57,410","73,680","83,470","89,860",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,29-2099,"Health Technologists and Technicians, All Other",detailed,"22,380",2.4,1.247,1.11,,,30.00,"62,390",0.9,19.16,22.83,26.29,32.53,45.73,"39,840","47,490","54,690","67,660","95,110",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,29-9021,Health Information Technologists and Medical Registrars,detailed,"2,780",2.5,0.155,0.68,,,48.57,"101,030",1.2,24.59,31.06,45.71,62.58,74.90,"51,140","64,610","95,080","130,170","155,790",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,29-9091,Athletic Trainers,detailed,"1,760",6.2,0.098,0.52,,,*,"72,840",1.2,*,*,*,*,*,"45,940","61,180","72,370","77,450","93,570",TRUE,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,29-9092,Genetic Counselors,detailed,370,5.1,0.021,1.02,,,66.61,"138,540",0.3,49.16,57.89,64.17,78.94,83.46,"102,250","120,420","133,470","164,200","173,600",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,29-9093,Surgical Assistants,detailed,110,21.9,0.006,0.05,,,26.77,"55,680",2.9,19.30,21.02,21.99,32.19,39.45,"40,130","43,730","45,730","66,960","82,060",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,29-9099,"Healthcare Practitioners and Technical Workers, All Other",detailed,"4,070",5.3,0.227,0.93,,,40.30,"83,820",2.5,19.07,22.71,32.82,51.42,75.05,"39,670","47,240","68,260","106,960","156,100",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,31-0000,Healthcare Support Occupations,major,"1,180,570",0.8,65.785,1.41,,,19.37,"40,280",0.4,15.50,16.12,16.65,21.04,27.13,"32,240","33,530","34,640","43,770","56,420",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,31-1120,Home Health and Personal Care Aides,detailed,"796,890",1.1,44.405,1.83,,,16.93,"35,220",0.6,15.50,15.83,16.12,16.90,18.46,"32,240","32,930","33,530","35,160","38,390",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,31-1131,Nursing Assistants,detailed,"105,750",1.4,5.893,0.66,,,22.63,"47,070",0.6,18.17,19.20,21.72,23.35,28.60,"37,800","39,930","45,170","48,570","59,490",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,31-1132,Orderlies,detailed,"4,520",2.2,0.252,0.78,,,24.30,"50,550",1.3,16.63,18.34,22.08,29.39,35.75,"34,600","38,150","45,920","61,120","74,350",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,31-1133,Psychiatric Aides,detailed,"1,840",6.9,0.103,0.48,,,24.17,"50,270",2.1,17.14,17.14,20.85,31.60,35.19,"35,660","35,660","43,360","65,720","73,200",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,31-2011,Occupational Therapy Assistants,detailed,"2,760",7.6,0.154,0.51,,,38.25,"79,560",1.9,28.32,34.99,38.63,43.80,47.69,"58,900","72,780","80,360","91,090","99,200",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,31-2012,Occupational Therapy Aides,detailed,800,30.0,0.045,1.53,,,18.89,"39,280",5.8,16.15,16.31,16.89,18.68,22.37,"33,590","33,930","35,130","38,850","46,530",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,31-2021,Physical Therapist Assistants,detailed,"8,230",6.4,0.459,0.67,,,37.36,"77,700",3.4,17.30,29.59,38.28,45.51,50.34,"35,970","61,540","79,630","94,670","104,710",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,31-2022,Physical Therapist Aides,detailed,"6,760",8.7,0.377,1.35,,,18.47,"38,430",1.2,15.70,16.44,17.22,18.66,21.22,"32,650","34,190","35,810","38,820","44,130",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,31-9011,Massage Therapists,detailed,"15,070",6.8,0.839,1.38,,,27.25,"56,680",3.6,15.50,16.29,21.83,34.65,48.78,"32,240","33,890","45,400","72,080","101,470",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,31-9091,Dental Assistants,detailed,"56,870",3.4,3.169,1.30,,,25.23,"52,470",1.0,18.17,22.08,23.18,28.49,34.76,"37,800","45,930","48,210","59,260","72,300",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,31-9092,Medical Assistants,detailed,"110,280",2.0,6.145,1.22,,,24.47,"50,900",0.8,17.60,18.87,22.45,28.49,35.07,"36,600","39,240","46,690","59,270","72,940",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,31-9093,Medical Equipment Preparers,detailed,"7,750",4.6,0.432,0.98,,,29.70,"61,780",1.4,18.08,22.31,28.83,36.02,41.87,"37,610","46,400","59,960","74,910","87,090",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,31-9094,Medical Transcriptionists,detailed,"6,510",11.3,0.363,1.05,,,20.97,"43,610",2.2,16.41,17.28,18.33,22.74,29.47,"34,130","35,950","38,130","47,300","61,310",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,31-9095,Pharmacy Aides,detailed,"9,690",7.9,0.540,1.87,,,23.85,"49,600",1.6,16.89,17.59,20.52,30.10,36.19,"35,120","36,590","42,690","62,600","75,270",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,31-9096,Veterinary Assistants and Laboratory Animal Caretakers,detailed,"16,300",2.9,0.908,1.19,,,20.50,"42,650",0.9,17.26,17.90,19.32,22.16,24.11,"35,890","37,230","40,190","46,100","50,140",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,31-9097,Phlebotomists,detailed,"13,010",3.6,0.725,0.80,,,25.18,"52,370",0.6,18.88,22.05,23.62,28.04,32.06,"39,270","45,860","49,120","58,320","66,690",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,31-9099,"Healthcare Support Workers, All Other",detailed,"17,530",4.4,0.977,1.45,,,26.54,"55,190",1.3,18.01,20.75,24.10,29.89,36.72,"37,460","43,160","50,130","62,180","76,370",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,33-0000,Protective Service Occupations,major,"427,100",0.5,23.799,1.03,,,33.33,"69,330",0.4,17.18,18.37,23.74,46.90,62.11,"35,730","38,210","49,370","97,550","129,190",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,33-1011,First-Line Supervisors of Correctional Officers,detailed,"4,560",0.0,0.254,0.74,,,56.63,"117,790",0.0,47.79,52.59,55.48,61.06,65.55,"99,400","109,390","115,400","127,000","136,340",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,33-1012,First-Line Supervisors of Police and Detectives,detailed,"8,890",1.3,0.496,0.54,,,77.49,"161,180",0.5,51.28,64.82,79.51,87.41,99.90,"106,660","134,830","165,370","181,810","207,790",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,33-1021,First-Line Supervisors of Firefighting and Prevention Workers,detailed,"6,310",2.1,0.352,0.64,,,64.76,"134,690",0.7,39.21,46.89,65.40,80.77,86.86,"81,560","97,540","136,040","168,000","180,670",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,33-1091,First-Line Supervisors of Security Workers,detailed,"9,480",2.5,0.528,1.24,,,29.25,"60,830",0.9,19.57,21.20,25.78,35.65,43.43,"40,710","44,090","53,620","74,150","90,330",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,33-1099,"First-Line Supervisors of Protective Service Workers, All Other",detailed,"2,140",3.4,0.120,0.93,,,35.95,"74,780",1.7,21.93,27.29,33.18,41.34,54.23,"45,620","56,770","69,010","85,990","112,790",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,33-2011,Firefighters,detailed,"27,750",1.9,1.546,0.74,,,42.26,"87,890",0.8,24.20,30.93,38.62,53.08,66.17,"50,330","64,330","80,330","110,400","137,640",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,33-2021,Fire Inspectors and Investigators,detailed,860,9.1,0.048,0.51,,,47.35,"98,480",3.4,26.18,35.62,46.34,57.36,67.20,"54,450","74,080","96,400","119,310","139,780",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,33-2022,Forest Fire Inspectors and Prevention Specialists,detailed,330,6.4,0.019,1.24,,,47.56,"98,910",2.5,26.00,35.16,42.94,55.08,76.80,"54,080","73,130","89,320","114,570","159,740",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,33-3011,Bailiffs,detailed,50,6.8,0.003,0.02,,,41.24,"85,770",2.0,34.33,34.44,39.38,50.14,53.47,"71,400","71,630","81,920","104,300","111,220",,
